"filename", "language", "JSON", "HTML", "Markdown", "YAML", "Dart", "Shell Script", "Objective-C", "C++", "XML", "Ruby", "Groovy", "Properties", "Java", "Swift", "comment", "blank", "total"
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\intro\controllers\intro_controller.dart", "Dart", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 24
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\intro\views\intro_view.dart", "Dart", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 86
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\lang_select\bindings\lang_select_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\lang_select\controllers\lang_select_controller.dart", "Dart", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 20
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\lang_select\views\lang_select_view.dart", "Dart", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 89
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\login_verify\bindings\login_verify_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\login_verify\controllers\login_verify_controller.dart", "Dart", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 42
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\login_verify\views\login_verify_view.dart", "Dart", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 56
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\patient_info\bindings\patient_info_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\patient_info\controllers\patient_info_controller.dart", "Dart", 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 162
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\patient_info\views\patient_info_view.dart", "Dart", 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 244
